COUNTRY,CNT,EU,LEVEL,EXPLICIT,SCHOOLID,CLASSID,TEID,FSTWT,N_Teachers_Part,N_Students_Part,TE01Q01,TE01Q02,TE02Q01,TE03Q01,TE04Q01,TE04Q02,TE04Q03,TE05Q01,TE05Q02,TE06Q01,TE07Q01,TE08Q01,TE08Q02,TE08Q03,TE09Q01,TE09Q02,TE09Q03,TE09Q04,TE09Q05,TE09Q06,TE09Q07,TE09Q08,TE09Q09,TE10Q01,TE11Q01,TE12Q01,TE12Q02,TE13Q01,TE14Q01,TE14Q02,TE14Q03,TE14Q04,TE14Q05,TE14Q06,TE14Q07,TE14Q08,TE14Q09,TE14Q10,TE14Q11,TE15Q01,TE16Q01,TE16Q02,TE16Q03,TE16Q04,TE16Q05,TE17Q01,TE18Q01,TE18Q02,TE18Q03,TE18Q04,TE18Q05,TE18Q06,TE18Q07,TE18Q08,TE18Q09,TE18Q10,TE18Q11,TE19Q01,TE19Q02,TE19Q03,TE19Q04,TE20Q01,TE20Q02,TE20Q03,TE20Q04,TE20Q05,TE20Q06,TE20Q07,TE20Q08,TE20Q09,TE20Q10,TE20Q11,TE20Q12,TE20Q13,TE20Q14,TE20Q15,TE20Q16,TE20Q17,TE20Q18,TE20Q19,TE20Q20,TE20Q21,TE21Q01,TE21Q02,TE21Q03,TE21Q04,TE21Q05,TE21Q06,TE21Q07,TE21Q08,TE21Q09,TE21Q10,TE21Q11,TE22Q01,TE22Q02,TE22Q03,TE22Q04,TE22Q05,TE22Q06,TE22Q07,TE22Q08,TE22Q09,TE22Q10,TE22Q11,TE22Q12,TE22Q13,TE22Q14,TE22Q15,TE22Q16,TE22Q17,TE22Q18,TE22Q19,TE22Q20,TE23Q01,TE23Q02,TE23Q03,TE23Q04,TE23Q05,TE23Q06,TE23Q07,TE24Q01,TE24Q02,TE24Q03,TE24Q04,TE24Q05,TE24Q06,TE24Q07,TE24Q08,TE24Q09,TE24Q10,TE25Q01,TE26Q01,TE27Q01,TE28Q01,TE29Q01,TE14_ProfDev,TE18_TeachAct,TE20_Equip,TE20_Ped,TE20_Goal,TE21_StudCentered,TE21_TeachCentered,TE22_skills,TE22_Commun,TE24_Attitude,TE23_Opinion,DIGSUPTE_Cluster
Romania,41,1,ISCED3A,1,41301383,413013831,413013831102,188.5032,3,18,14,4,3,2,1,2,2,1,2,4,8,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,5,2,2,2,1,1,1,3,2,2,1,3,1,1,1,1,1,3,1,1,2,1,2,3,3,1,1,2,2,3,3,2,4,2,3,2,2,2,3,2,3,3,2,1,2,2,1,2,3,1,3,2,3,2,1,1,2,2,3,3,1,1,2,3,4,4,4,4,3,4,4,3,2,4,2,2,3,2,3,1,1,2,1,1,2,3,3,2,2,2,1,1,5,4,4,1,0.55,1.73,3.00,2.29,2.50,2.67,3.40,2.50,1.33,3.00,3.00,2
Romania,41,1,ISCED3A,1,41301383,413013831,413013831103,188.5032,3,18,14,4,4,1,1,2,2,1,2,4,6,1,2,1,4,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,5,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,3,2,2,3,3,1,2,2,2,1,2,1,1,2,2,3,1,1,3,3,4,3,1,1,2,2,3,3,4,4,4,4,3,3,2,4,2,2,2,2,3,3,4,3,2,3,2,2,2,2,2,2,2,1,4,3,4,1,0.18,1.18,3.33,3.29,2.25,3.00,3.60,2.50,1.00,2.75,2.43,2
Romania,41,1,ISCED3A,1,41301393,413013931,413013931101,188.503,3,30,14,15,2,2,1,M,M,1,1,4,3,1,M,1,M,M,M,M,M,M,M,1,1,2,2,1,1,1,M,1,M,M,1,M,M,1,M,M,M,5,M,2,M,M,M,1,4,4,3,3,2,2,3,3,2,2,3,1,1,1,1,2,2,2,1,1,2,M,3,4,2,3,3,3,4,4,2,3,3,3,M,M,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,5,5,1,C,2.82,3.33,2.05,C,3.67,3.60,3.83,3.33,4.00,3.57,4
Romania,41,1,ISCED3A,1,41301393,413013931,413013931102,188.503,3,30,13,17,4,1,2,1,2,1,1,4,4,1,M,M,M,2,M,M,M,M,3,3,2,2,2,2,2,1,M,M,M,M,1,M,M,M,M,1,M,3,2,1,3,M,M,1,2,3,1,1,2,2,M,M,1,M,4,1,1,M,1,2,1,2,1,1,1,4,3,4,2,4,M,4,1,2,1,4,2,4,2,2,1,1,1,2,2,1,1,2,1,2,1,3,1,1,M,4,1,1,1,3,3,3,3,2,4,4,1,1,3,1,3,2,2,1,M,1,2,2,1,1,1,1,2,2,2,3,3,3,1,4,3,5,1,C,1.90,3.67,1.61,2.50,3.50,3.80,2.83,1.67,3.38,3.32,4
Romania,41,1,ISCED3A,1,41301393,413013931,413013931103,188.503,3,30,13,17,3,3,1,M,M,1,M,4,6,M,M,2,2,2,2,2,2,3,3,3,3,2,2,1,M,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,1,3,4,M,3,3,3,4,4,2,4,3,1,1,2,2,4,3,3,3,4,4,3,2,2,3,3,3,2,3,3,3,4,3,3,4,3,3,2,M,2,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,2,2,3,2,2,M,3,1,6,4,5,1,0.00,3.19,1.50,2.43,1.50,2.67,2.38,3.00,3.00,2.63,2.43,2
Romania,41,1,ISCED3A,1,41301395,413013951,413013951101,188.5029,3,29,8,21,2,2,2,2,1,1,1,3,4,1,2,1,3,3,4,1,1,4,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,2,5,2,2,2,1,2,1,2,2,2,3,3,1,1,2,1,2,3,1,1,1,1,2,2,3,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,4,1,2,1,2,1,1,1,1,2,2,2,1,1,2,2,3,4,1,1,3,3,2,3,2,4,3,2,2,2,1,4,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,4,2,4,1,0.45,2.00,3.17,3.43,2.50,3.33,3.80,2.75,2.00,3.75,4.00,4
Romania,41,1,ISCED3A,1,41301395,413013951,413013951102,188.5029,3,29,8,21,3,2,2,2,1,1,1,4,5,1,2,1,3,3,4,1,1,1,1,4,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,5,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,4,1,2,1,2,1,2,1,1,2,2,2,1,1,2,3,3,3,1,1,2,3,2,3,3,4,3,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,3,4,1,0.55,1.64,3.33,2.86,2.25,3.17,3.80,2.83,1.67,3.88,4.00,4
Romania,41,1,ISCED3A,1,41301395,413013951,413013951103,188.5029,3,29,8,21,4,1,2,2,1,1,1,4,3,1,2,1,3,3,4,1,1,1,1,4,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,1,5,2,2,1,1,2,1,2,3,2,2,3,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,3,2,2,2,3,2,2,2,2,4,4,1,2,1,1,1,2,1,1,2,2,2,1,1,1,3,2,3,1,1,2,3,1,2,2,4,3,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,4,4,1,0.45,2.00,3.33,2.86,2.00,3.33,3.80,3.17,2.00,3.88,4.00,4
Romania,41,1,ISCED3A,1,41301404,413014041,413014041101,282.7552,2,28,16,14,2,2,1,2,2,1,1,4,2,2,1,2,1,3,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,4,4,4,3,4,4,M,4,2,3,4,4,2,3,2,3,2,2,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,2,2,2,2,1,3,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,M,3,3,3,2,1,1,1,6,4,5,1,1.00,1.73,1.17,1.91,2.25,4.00,4.00,3.17,3.00,3.03,3.57,4
Romania,41,1,ISCED3A,1,41301404,413014041,413014041102,282.7552,2,28,M,M,3,3,1,2,2,1,2,3,5,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,2,5,4,4,4,1,1,1,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,3,3,4,2,3,4,3,3,3,3,4,4,3,3,3,3,4,4,2,4,4,1,1,2,2,1,3,1,2,2,1,1,1,1,1,2,3,1,1,2,4,4,4,4,2,4,3,2,2,2,1,3,2,2,2,3,2,3,2,2,1,3,1,2,3,3,2,1,3,1,5,5,4,1,0.64,1.73,1.83,1.71,1.00,3.17,3.80,2.58,2.00,2.88,2.71,3
Romania,41,1,ISCED3A,1,41301407,413014071,413014071101,282.7544,2,29,16,17,2,2,1,M,M,1,1,4,3,M,1,M,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,5,2,2,2,1,1,1,2,2,2,3,3,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,3,2,2,2,2,1,1,2,2,1,2,1,1,2,3,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,M,1,2,2,2,2,2,2,2,1,4,2,5,1,0.64,1.91,3.17,3.14,3.00,3.83,3.80,3.75,3.33,3.19,3.00,4
Romania,41,1,ISCED3A,1,41301407,413014071,413014071102,282.7544,2,29,16,17,3,2,1,2,2,1,1,4,6,1,2,1,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,4,1,1,1,3,1,2,2,2,2,4,3,1,M,2,1,1,2,1,1,2,1,2,M,3,2,2,2,4,4,4,3,M,1,2,4,4,3,M,2,3,1,3,1,1,1,1,1,2,2,1,1,3,2,1,1,1,1,3,2,1,1,2,2,1,2,3,4,3,2,3,2,1,2,4,3,4,3,3,3,3,3,1,2,3,M,1,2,3,2,1,1,4,3,3,1,0.18,1.96,2.76,2.00,2.63,3.33,3.80,3.42,1.67,2.90,1.71,2
Romania,41,1,ISCED3A,1,41301441,413014411,413014411101,282.7556,2,33,26,7,2,3,1,M,M,1,1,4,3,1,2,1,3,3,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,5,4,4,4,1,4,1,4,4,4,4,4,2,4,2,4,4,4,1,1,1,1,3,3,4,3,1,2,3,4,4,4,4,3,3,4,4,3,4,3,3,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2,1,1,1,2,2,1,1,2,1,4,2,1,1,2,2,1,1,1,2,1,1,1,2,3,2,1,1,1,4,2,5,1,0.82,3.64,2.33,1.43,1.25,3.83,4.00,3.67,3.33,3.38,3.57,4
Romania,41,1,ISCED3A,1,41301441,413014411,413014411103,282.7556,2,33,26,7,4,1,1,M,M,1,1,4,4,1,2,1,4,3,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,5,4,4,4,4,4,1,3,3,3,3,3,2,3,3,3,2,2,1,1,1,1,2,2,3,1,1,2,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,4,1,1,1,1,1,4,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,5,3,5,1,0.82,2.73,3.17,1.14,1.00,3.50,3.20,3.83,3.00,3.50,3.00,4
Romania,41,1,ISCED3A,1,41301448,413014481,413014481101,188.503,3,30,16,14,3,3,2,1,2,1,1,4,4,1,2,1,3,3,2,3,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,5,2,2,2,1,1,1,2,3,2,1,3,1,2,1,1,2,4,1,1,1,2,3,3,4,1,1,2,3,3,3,3,4,4,3,4,4,3,4,4,2,3,3,1,2,2,1,1,2,2,2,2,2,3,2,1,1,2,3,2,1,1,1,2,1,2,1,2,2,2,2,2,1,3,2,1,2,1,1,2,2,2,1,1,1,2,2,2,1,1,3,1,6,4,5,1,0.64,2.00,2.67,1.71,1.50,3.00,3.40,3.33,3.33,3.50,3.43,4
Romania,41,1,ISCED3A,1,41301448,413014481,413014481102,188.503,3,30,16,14,2,2,1,M,M,1,2,4,6,1,2,1,3,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,5,1,4,1,1,1,1,4,4,2,2,1,1,1,1,1,1,2,1,1,1,1,4,4,3,1,1,3,4,4,4,2,2,3,3,2,1,1,1,2,2,2,3,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,3,3,1,1,2,2,1,1,2,4,4,2,2,3,1,4,2,2,3,2,2,1,2,2,2,1,2,2,2,3,2,1,1,1,4,3,5,1,0.27,1.82,2.33,1.86,3.00,3.50,3.80,3.33,1.67,3.00,3.00,2
Romania,41,1,ISCED3A,1,41301448,413014481,413014481103,188.503,3,30,16,14,4,2,1,2,2,1,1,4,5,1,2,1,2,3,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,5,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,3,1,1,1,2,2,2,3,1,1,2,3,3,3,3,4,3,3,3,3,3,4,4,4,4,4,1,1,1,2,1,2,3,2,2,2,2,3,1,2,1,3,2,1,1,1,1,3,2,3,4,4,3,1,4,1,4,2,2,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,6,5,4,1,0.45,1.73,3.17,1.86,1.00,3.00,3.60,3.08,1.33,3.63,3.43,4
Romania,41,1,ISCED3A,1,41301465,413014651,413014651101,188.5034,3,17,0,17,3,2,1,1,2,1,1,4,5,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,5,2,1,2,1,1,1,3,3,3,3,4,1,1,1,1,1,2,1,1,M,2,4,4,3,1,1,2,3,3,3,3,1,2,3,3,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,4,2,5,M,0.36,2.09,2.50,2.43,C,C,C,C,C,C,C,2
Romania,41,1,ISCED3A,1,41301465,413014651,413014651102,188.5034,3,17,0,28,4,2,1,M,M,1,1,4,3,1,M,M,M,3,M,3,M,M,3,M,3,2,2,1,1,1,2,1,2,2,2,2,2,1,2,1,1,5,1,2,1,1,1,1,4,4,4,4,3,1,2,2,1,1,3,1,1,1,1,1,1,2,3,4,3,1,2,2,2,2,3,3,3,2,2,4,2,2,4,1,1,1,3,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,5,4,5,1,0.36,2.64,2.67,2.86,2.25,3.50,3.60,4.00,3.67,3.63,3.86,4
Romania,41,1,ISCED3A,1,41301465,413014651,413014651103,188.5034,3,17,0,17,2,2,1,2,2,1,1,2,5,1,2,1,M,3,M,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,4,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,2,3,3,3,1,1,2,2,M,4,3,3,2,3,1,2,2,2,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,1,2,3,3,3,3,3,4,3,4,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,1,0.36,1.64,2.83,2.20,1.50,4.00,4.00,2.25,1.67,3.00,3.00,2
Romania,41,1,ISCED3A,1,41301466,413014661,413014661101,235.629,2,18,0,24,6,2,M,2,M,1,M,3,3,M,M,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,5,4,4,1,1,1,1,4,4,2,2,3,1,2,3,1,1,1,2,1,1,1,2,4,4,4,4,4,3,4,3,3,4,2,3,2,4,3,2,2,3,3,M,1,1,2,1,1,2,1,1,1,1,1,1,2,3,3,3,2,3,3,4,4,3,3,4,4,3,2,2,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,3,3,1,0.18,2.18,1.33,1.86,2.41,3.83,3.80,2.17,1.33,3.00,3.14,2
Romania,41,1,ISCED3A,1,41301466,413014661,413014661103,235.629,2,18,0,24,4,2,1,2,2,1,1,2,5,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,3,1,1,3,3,2,2,2,4,1,2,1,1,2,1,2,2,1,3,1,3,2,1,3,M,1,1,3,3,2,2,3,3,3,2,3,3,2,4,4,4,4,4,2,4,1,2,3,1,4,3,3,2,3,3,2,3,2,1,2,2,2,2,3,2,2,1,2,6,5,5,1,0.36,1.27,3.33,2.71,3.25,2.93,3.00,2.08,1.67,3.00,2.29,1
Romania,41,1,ISCED3A,1,41301481,413014811,413014811102,282.7551,2,23,9,16,3,2,1,M,M,1,1,4,4,1,1,M,3,3,M,1,1,3,M,1,2,2,2,1,M,1,1,2,2,2,2,1,2,2,1,1,2,3,4,3,3,2,1,1,4,3,2,2,1,4,4,4,1,2,4,1,1,1,2,3,4,4,1,1,2,2,3,4,2,2,1,2,2,2,1,2,3,2,1,1,1,1,2,3,2,2,1,1,2,4,3,2,2,2,4,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,M,M,M,M,2,M,2,M,1,4,3,5,1,0.36,2.82,2.50,2.71,3.25,2.50,3.60,2.58,3.00,C,4.00,1
Romania,41,1,ISCED3A,1,41301481,413014811,413014811103,282.7551,2,23,9,16,4,2,1,M,M,1,1,4,4,1,M,M,1,2,1,1,1,3,M,1,1,2,2,M,2,1,1,2,2,2,1,2,2,2,1,1,1,3,4,4,M,1,1,1,3,3,2,1,2,1,3,2,1,2,4,1,1,2,2,1,1,2,2,1,1,3,3,2,2,2,1,1,1,2,1,4,3,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,M,2,2,1,2,3,1,1,1,1,4,4,4,1,0.45,2.18,3.67,3.00,2.00,3.17,3.20,2.83,3.33,3.31,4.00,1
Romania,41,1,ISCED3A,1,41301484,413014841,413014841101,188.503,3,30,17,13,3,2,1,2,2,1,1,4,5,1,2,1,2,2,3,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,5,2,2,2,1,1,1,2,2,3,3,3,1,2,2,1,1,3,1,1,1,1,1,2,2,3,2,2,3,3,3,3,4,3,3,3,2,2,4,4,4,4,4,1,1,2,1,1,2,1,2,2,3,2,1,1,3,2,3,3,1,1,1,1,1,2,2,2,3,2,1,1,1,2,1,1,M,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,6,5,3,1,0.73,2.09,3.00,1.86,1.00,3.00,3.80,3.25,2.67,3.88,3.62,4
Romania,41,1,ISCED3A,1,41301484,413014841,413014841102,188.503,3,30,17,13,2,2,1,2,2,1,1,4,6,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,4,2,2,1,1,2,1,3,2,2,2,2,1,2,1,2,3,3,1,1,2,1,2,2,2,1,1,2,3,4,4,3,2,3,3,3,3,2,3,4,4,4,4,2,2,3,2,3,3,2,3,2,3,3,2,1,3,2,3,4,1,1,3,3,2,2,2,3,4,3,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,4,2,3,1,0.36,2.09,3.33,1.86,1.25,2.33,2.60,2.58,2.00,3.38,3.00,2
Romania,41,1,ISCED3A,1,41301484,413014841,413014841103,188.503,3,30,17,13,4,2,1,2,2,1,1,3,4,1,2,1,3,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,1,M,1,1,1,1,2,5,2,2,3,1,2,1,3,3,3,2,2,1,2,2,2,1,2,1,1,2,1,2,4,4,2,2,2,4,4,4,3,4,3,3,2,2,3,4,4,4,4,4,1,2,2,1,2,2,2,2,3,2,2,1,1,1,3,3,4,1,1,1,1,1,2,2,2,3,3,3,3,2,3,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,1,1,1,4,3,3,1,0.66,2.09,2.33,1.43,1.00,3.00,3.20,3.17,2.67,3.25,3.57,4
Romania,41,1,ISCED3A,1,41301521,413015211,413015211101,188.5034,3,23,9,15,2,2,1,M,M,1,2,4,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,5,4,4,2,2,2,1,4,4,4,3,3,2,2,3,1,3,3,1,1,1,1,1,3,1,1,1,1,4,3,3,3,3,2,2,1,2,2,2,2,2,2,4,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,1,0.45,2.91,3.67,2.14,2.50,3.67,4.00,3.67,3.33,4.00,4.00,4
Romania,41,1,ISCED3A,1,41301521,413015211,413015211102,188.5034,3,23,9,15,3,2,1,2,2,1,1,4,5,1,2,1,3,3,1,1,1,1,3,2,2,2,2,1,1,2,1,2,2,2,1,1,2,2,1,1,1,5,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,3,1,2,1,1,3,2,2,2,1,2,2,3,2,3,4,2,2,3,2,1,1,1,1,4,3,1,2,3,1,2,2,1,2,2,3,1,2,2,2,2,2,2,1,1,2,2,4,4,3,4,3,3,2,2,3,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,1,0.55,1.45,3.00,2.43,2.75,3.17,3.20,2.75,1.67,4.00,3.71,4
Romania,41,1,ISCED3A,1,41301521,413015211,413015211103,188.5034,3,23,9,15,4,1,M,1,M,1,M,M,2,M,M,1,3,3,M,M,M,M,M,M,2,2,2,1,M,1,M,M,M,M,M,M,M,M,M,M,1,3,2,M,M,M,M,1,3,2,2,2,3,1,3,2,1,2,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,3,1,3,2,3,2,2,2,1,2,2,2,3,1,2,2,1,2,1,1,2,M,1,2,1,2,1,3,3,2,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,6,5,5,1,C,2.09,3.50,3.43,2.75,3.00,3.00,3.15,3.67,3.00,3.14,4
Romania,41,1,ISCED3A,1,41301544,413015441,413015441101,188.5032,3,24,7,17,2,2,1,2,2,1,1,4,5,M,M,1,2,2,M,3,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,5,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2,1,2,3,3,1,1,2,4,2,4,2,2,2,3,2,1,2,2,2,3,3,3,1,2,3,1,1,2,1,1,1,2,2,3,2,2,3,3,3,2,3,4,3,3,3,3,4,3,3,2,4,1,4,2,2,2,2,2,1,2,3,1,1,2,3,3,3,2,2,2,1,4,1,4,1,0.45,1.45,3.00,2.29,2.50,3.50,3.40,2.08,1.67,2.75,3.14,2
Romania,41,1,ISCED3A,1,41301544,413015441,413015441102,188.5032,3,24,7,17,3,2,1,M,M,1,2,2,7,1,M,M,3,3,3,3,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,2,3,3,3,3,2,1,1,1,1,1,2,3,2,3,1,2,2,2,2,3,1,2,2,3,3,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,5,4,4,1,0.45,1.00,3.33,2.57,3.00,2.50,3.40,2.50,2.00,3.13,3.71,1
Romania,41,1,ISCED3A,1,41301544,413015441,413015441103,188.5032,3,24,7,17,4,1,1,M,M,1,1,3,5,2,1,M,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,3,1,1,1,1,1,1,2,2,1,2,3,1,3,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,4,2,3,2,2,2,1,1,1,2,2,4,1,1,2,3,2,4,4,4,4,1,2,2,1,4,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,4,3,5,1,0.09,1.64,4.00,3.14,3.25,2.50,3.40,3.00,1.00,3.38,4.00,1
Romania,41,1,ISCED3A,1,41301554,413015541,413015541102,240.8652,2,23,14,13,2,2,1,M,M,1,M,3,7,M,1,M,1,M,2,2,1,1,2,2,2,2,2,1,M,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,4,1,4,1,1,1,M,1,1,1,1,1,2,3,3,2,3,3,M,2,2,2,3,3,3,2,2,2,2,3,3,3,3,2,3,2,2,M,2,2,2,3,3,2,2,2,2,3,3,4,4,1,3,3,3,3,2,2,3,3,2,3,3,2,2,2,2,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,4,2,4,1,0.55,1.59,2.24,2.57,2.25,2.64,2.80,2.25,2.33,3.88,2.86,1
Romania,41,1,ISCED3A,1,41301554,413015541,413015541103,240.8652,2,23,14,13,4,2,1,M,M,1,1,2,6,M,1,M,3,1,3,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,2,3,4,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,3,2,4,4,4,4,4,2,1,2,3,2,2,3,2,1,2,1,3,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,4,4,2,4,1,2,M,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,4,3,2,1,1.00,1.82,3.83,1.43,2.50,3.33,3.60,3.08,2.00,3.25,3.47,4
Romania,41,1,ISCED3A,1,41301556,413015561,413015561101,188.5034,3,17,4,18,4,2,2,2,1,1,1,4,2,1,2,1,M,2,2,2,1,1,1,1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,1,1,5,1,2,1,1,2,1,2,3,4,4,4,2,3,3,1,2,4,1,1,1,1,1,1,1,1,1,1,3,2,2,3,4,3,3,3,1,3,3,2,3,2,3,1,2,2,2,2,3,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,4,3,5,1,0.45,2.91,4.00,2.14,2.50,2.67,3.40,4.00,3.67,3.00,3.00,4
